,IP,START_DATE,END_DATE,MOBILE,CONDITION,SYMBOL,INFORMATION,AREA_reside,CITY_reside,AREA_youth_haifa,AREA_work,CITY_reside_1,AREA_reside_haifa,AREA_work_haifa,AREA,AREA_names,TRUST_q1,TRUST_q2,TRUST_q3,TRUST_q4,TRUST_q5,TRUST_q6,TRUST_competence,TRUST_benevolence,TRUST_integrity,TRUST_INDEX,ELABORATION_q1,ELABORATION_q2,ELABORATION_q3,ELABORATION_q4,ELABORATION_q5,ELABORATION_q2.r,ELABORATION_q5.r,ELABORATION_INDEX,MEMORY_correct,MEMORY_incorrect,MEMORY_score,ELABORATION_time,TRUST_timer,ELABORATION_time_log,WASTE_TRUST_q1,WASTE_TRUST_q2,WASTE_TRUST_q3,WASTE_TRUST_q4,WASTE_TRUST_competence,WASTE_TRUST_benevolence,WASTE_TRUST_INDEX,WASTE_ELABORATION_time,WASTE_ELABORATION_time_log,IMC_item,IMC,RELEVANCE,ENVIRONMENT_INTEREST,ENVIRONMENT_FOLLOW,ENVIRONMENT_PREFERENCE,HAIFA_knowledge_q1.1,HAIFA_knowledge_q1.2,HAIFA_knowledge_q1.3,HAIFA_knowledge_q2,HAIFA_knowledge_q3,HAIFA_knowledge_1.1,HAIFA_knowledge_1.2,HAIFA_knowledge_1.3,HAIFA_knowledge_1_score,HAIFA_knowledge_2,HAIFA_knowledge_3,GOV_EVALUATION,GOV_TRUST,IDEOLOGY,AGE,EDUCATION,INCOME,HOME,GENDER,HEBREW,LOGO_memory_item,COLOR_memory_item,SVIVA_LOGO_memory,FAKE_LOGO_memory,SVIVA_COLOR_memory,FAKE_COLOR_memory,SVIVA_LOGO_recognize_test,SVIVA_LOGO_recognize,FAKE_LOGO_recognize,SVIVA_LOGO_affect,FAKE_LOGO_affect,TIMER_total,TIMER_total_filter,REPETITION_trust,REPETITION_elaboration,REPETITION_filter,TRUST_timer_filter
49,,24/05/2017 17:25,24/05/2017 17:30,1,B,1,1,3,PETACH TIKVA,0,3,PETACH TIKVA,0,0,0,0 Shfela,2,3,1,3,5,6,2.5,2,5.5,3.333333333,7,1,3,3,2,7,6,5.2,2,2,0,8.878,33.694,2.290310062,1,1,1,3,1,2,1.5,18.319,2.961089068,9,1,3,2,2,4,15,15,15,3,2,0,0,0,0,0,2,1,1,2,23,5,3,2,0,1,2,2,NA,1,NA,1,NA,NA,1,NA,3,5,0,0,0,0,0
50,,24/05/2017 17:23,24/05/2017 17:30,0,B,1,1,2,OTHER (HAIFA BAY),1,2,OTHER (HAIFA BAY),1,1,1,1 Haifa,3,3,4,5,5,4,3,4.5,4.5,4,6,2,6,5,5,6,3,5.2,3,0,3,32.068,42.354,3.498566047,7,6,6,6,6.5,6,6.25,24.838,3.251846277,9,1,7,6,5,5,14,12,13,1,3,1,0,1,2,1,3,3,3,9,NA,7,2,2,0,1,1,1,NA,0,NA,0,NA,NA,1,NA,4,6,0,0,0,0,0
51,,24/05/2017 17:13,24/05/2017 17:31,1,B,1,1,2,QIRYAT ATA,0,1,QRAYOT,1,0,1,1 Haifa,2,2,1,1,1,3,2,1,2,1.666666667,7,1,6,5,1,7,7,6.4,3,0,3,40.611,58.052,3.728364555,5,3,4,4,4,4,4,59.457,4.101932369,9,1,7,4,3,6,15,15,15,3,2,0,0,0,0,0,2,3,3,5,29,7,4,2,1,1,2,2,NA,1,NA,1,NA,NA,6,NA,6,18,0,0,0,0,0
52,,24/05/2017 17:22,24/05/2017 17:32,0,F,0,0,2,HAIFA,1,2,HAIFA,1,1,1,1 Haifa,2,3,2,2,2,2,2.5,2,2,2.166666667,7,1,7,7,1,7,7,7,2,0,2,30.865,35.747,3.461508229,5,5,6,5,5,5.5,5.25,29.232,3.408900966,9,1,7,5,4,6,15,15,15,3,2,0,0,0,0,0,2,4,4,8,32,7,2,2,0,1,0,0,NA,NA,NA,NA,1,6,NA,4,NA,9,0,0,0,0,0
53,,24/05/2017 17:18,24/05/2017 17:32,1,E,1,0,3,NATANIA,0,3,NATANIA,0,0,0,0 Shfela,5,5,5,7,5,7,5,6,6,5.666666667,6,1,7,7,1,7,7,6.8,1,2,0,19.794,31.973,3.034664484,5,5,7,7,5,7,6,11.275,2.507564674,9,1,7,4,5,5,15,15,15,3,1,0,0,0,0,0,1,3,3,4,41,7,2,2,0,1,4,1,NA,0,NA,0,NA,NA,1,NA,4,13,0,0,0,0,0
54,,24/05/2017 17:20,24/05/2017 17:32,0,D,2,0,2,QIRYAT ATA,0,2,QRAYOT,1,1,1,1 Haifa,4,4,3,4,3,4,4,3.5,3.5,3.666666667,7,1,7,7,1,7,7,7,3,0,3,72.214,14.574,4.29338666,3,4,3,4,3.5,3.5,3.5,116.044,4.762549932,9,1,6,3,4,7,15,15,12,2,3,0,1,1,2,0,3,4,4,3,29,7,3,1,1,2,1,1,1,NA,1,NA,NA,4,NA,7,NA,11,0,0,0,0,0
55,,24/05/2017 17:21,24/05/2017 17:32,1,B,1,1,3,NATANIA,0,3,NATANIA,0,0,0,0 Shfela,5,5,7,7,6,6,5,7,6,6,6,1,5,5,3,7,5,5.6,3,0,3,29.111,37.867,3.404890553,6,5,7,7,5.5,7,6.25,27.286,3.342366983,9,1,6,2,3,6,15,14,15,3,2,1,0,0,1,0,2,4,5,3,28,7,1,2,1,1,2,2,NA,1,NA,1,NA,NA,2,NA,6,11,0,0,0,0,0
56,,24/05/2017 17:26,24/05/2017 17:33,0,C,0,1,2,HAIFA,0,2,HAIFA,1,1,1,1 Haifa,4,3,4,4,3,3,3.5,4,3,3.5,5,3,5,4,3,5,5,4.8,3,0,3,32.843,20.025,3.521732183,4,3,3,3,3.5,3,3.25,21.307,3.104900531,9,1,4,5,3,5,15,15,15,3,1,0,0,0,0,0,1,4,2,6,23,4,3,2,1,1,0,0,NA,NA,NA,NA,0,2,NA,6,NA,6,0,0,0,0,0
57,,24/05/2017 17:14,24/05/2017 17:33,0,D,2,0,2,NESHER,0,1,NESHER,0,0,0,0 Shfela,4,4,4,4,4,4,4,4,4,4,5,5,4,4,2,3,6,4.4,1,2,0,196.209,60.449,5.28426408,6,5,3,3,5.5,3,4.25,90.492,4.516251537,9,1,4,4,4,5,14,14,13,3,3,0,1,1,2,0,3,3,4,4,26,7,1,1,1,1,3,2,0,NA,1,NA,NA,3,NA,5,NA,18,0,1,0,0,0
58,,24/05/2017 17:21,24/05/2017 17:33,0,A,2,1,3,PETACH TIKVA,0,3,PETACH TIKVA,0,0,0,0 Shfela,5,6,7,6,6,6,5.5,6.5,6,6,6,6,6,6,5,2,3,4.6,2,0,2,49.96,37.786,3.931041011,6,6,7,7,6,7,6.5,32.32,3.506157817,9,1,6,4,4,5,15,15,13,3,2,0,1,1,2,0,2,5,4,6,59,5,1,1,1,2,1,1,1,NA,1,NA,NA,3,NA,6,NA,11,0,0,0,0,0
59,,24/05/2017 17:15,24/05/2017 17:33,1,D,2,0,3,RISHON LEZION,0,8,RISHON LEZION,0,0,0,0 Shfela,4,3,3,3,5,5,3.5,3,5,3.833333333,5,3,3,4,4,5,4,4.2,2,1,1,21.937,136.132,3.132751327,4,4,3,3,4,3,3.5,42.579,3.774575383,9,1,5,6,6,4,15,14,12,2,2,1,1,1,3,0,2,2,3,4,38,8,5,1,0,1,1,1,1,NA,1,NA,NA,6,NA,5,NA,18,0,0,0,0,0
60,,24/05/2017 17:27,24/05/2017 17:33,0,B,1,1,3,PETACH TIKVA,0,3,PETACH TIKVA,0,0,0,0 Shfela,6,7,7,5,6,6,6.5,6,6,6.166666667,7,1,7,7,1,7,7,7,3,1,2,21.849,22.936,3.128907353,7,6,6,7,6.5,6.5,6.5,22.796,3.169517499,9,1,6,7,5,7,15,13,14,2,3,1,0,1,2,0,3,5,5,1,57,5,1,2,1,1,3,3,NA,0,NA,0,NA,NA,6,NA,7,6,0,0,0,0,0
61,,24/05/2017 17:25,24/05/2017 17:34,1,E,1,0,3,RISHON LEZION,0,4,RISHON LEZION,0,0,0,0 Shfela,5,5,6,6,6,6,5,6,6,5.666666667,7,1,7,6,1,7,7,6.8,3,1,2,28.522,16.783,3.385135748,6,5,4,6,5.5,5,5.25,92.884,4.542059978,9,1,6,6,5,7,15,15,15,3,3,0,0,0,0,0,3,4,3,6,33,5,2,2,1,1,1,1,NA,0,NA,0,NA,NA,3,NA,6,8,0,0,0,0,0
62,,24/05/2017 17:30,24/05/2017 17:34,1,D,2,0,2,HAIFA,0,2,HAIFA,1,1,1,1 Haifa,3,3,2,3,3,2,3,2.5,2.5,2.666666667,3,5,5,5,5,3,3,3.8,1,0,1,0,16.845,0,5,4,5,4,4.5,4.5,4.5,7.543,2.145112234,9,1,5,3,3,5,15,13,13,3,2,1,0,1,2,0,2,3,2,6,33,7,4,2,0,1,1,3,1,NA,0,NA,NA,1,NA,4,NA,3,0,0,0,0,0
63,,24/05/2017 17:26,24/05/2017 17:34,0,E,1,0,2,QIRYAT MOZKIN,1,2,QRAYOT,1,1,1,1 Haifa,2,3,2,2,2,4,2.5,2,3,2.5,6,1,5,4,1,7,7,5.8,3,1,2,36.142,34.813,3.614748405,7,7,7,7,7,7,7,32.744,3.518802624,9,1,7,7,3,6,15,12,11,3,1,1,1,1,3,0,1,3,3,5,22,4,5,2,1,1,1,3,NA,0,NA,0,NA,NA,1,NA,4,7,0,0,0,0,0
64,,24/05/2017 17:19,24/05/2017 17:34,0,C,0,1,2,HAIFA,0,2,HAIFA,1,1,1,1 Haifa,3,2,3,3,4,3,2.5,3,3.5,3,6,2,4,4,2,6,6,5.2,2,0,2,16.066,46.565,2.83708818,4,3,6,5,3.5,5.5,4.5,26.195,3.303033133,9,1,6,2,1,3,15,12,14,3,1,1,0,1,2,0,1,2,1,8,71,1,1,NA,0,1,0,0,NA,NA,NA,NA,1,5,NA,4,NA,14,0,0,0,0,0
65,,24/05/2017 17:27,24/05/2017 17:34,1,C,0,1,2,HAIFA,1,2,HAIFA,1,1,1,1 Haifa,6,4,6,5,2,2,5,5.5,2,4.166666667,5,3,4,3,7,5,1,3.6,1,0,1,6.928,32.962,2.070400797,4,4,2,2,4,2,3,22.938,3.175467154,9,1,4,5,5,7,2,2,2,2,3,0,0,0,0,0,3,1,2,3,23,4,2,2,1,2,0,0,NA,NA,NA,NA,1,6,NA,5,NA,6,0,0,0,0,0
66,,24/05/2017 17:25,24/05/2017 17:35,1,C,0,1,2,HAIFA,1,2,HAIFA,1,1,1,1 Haifa,5,3,3,3,3,3,4,3,3,3.333333333,6,2,6,6,2,6,6,6,3,0,3,20.383,43.568,3.062596214,6,4,6,5,5,5.5,5.25,37.698,3.655787919,9,1,7,7,5,7,15,14,13,3,3,1,1,1,3,0,3,3,3,5,64,4,1,1,1,1,0,0,NA,NA,NA,NA,1,5,NA,6,NA,9,0,0,0,0,0
67,,24/05/2017 17:29,24/05/2017 17:35,1,D,2,0,2,HAIFA,1,4,HAIFA,1,0,1,1 Haifa,3,3,4,3,3,3,3,3.5,3,3.166666667,3,5,3,5,3,3,5,3.8,1,1,0,5.78,28.25,1.913977102,4,5,5,5,4.5,5,4.75,6.521,2.017699108,9,1,6,5,5,6,13,11,14,3,3,1,0,0,1,0,3,4,4,3,28,8,5,2,1,2,1,1,1,NA,1,NA,NA,2,NA,4,NA,6,0,0,0,0,0
68,,24/05/2017 17:27,24/05/2017 17:35,1,B,1,1,3,PETACH TIKVA,0,4,PETACH TIKVA,0,0,0,0 Shfela,2,4,4,3,3,5,3,3.5,4,3.5,6,2,5,6,5,6,3,5.2,3,0,3,28.118,56.201,3.37135654,4,4,4,5,4,4.5,4.25,32.41,3.508855256,9,1,3,5,4,4,14,13,13,1,1,1,0,1,2,1,1,4,3,4,30,7,4,1,0,1,3,2,NA,0,NA,1,NA,NA,2,NA,4,8,0,0,0,0,0
69,,24/05/2017 17:21,24/05/2017 17:36,0,E,1,0,2,QIRYAT YAM,1,2,QRAYOT,1,1,1,1 Haifa,6,6,6,6,6,6,6,6,6,6,7,1,7,7,7,7,1,5.8,1,1,0,55.536,31.492,4.034877603,6,6,6,6,6,6,6,17.589,2.922570008,9,1,7,7,7,7,15,15,15,2,4,0,0,0,0,0,4,4,4,6,66,2,2,2,0,1,1,1,NA,0,NA,0,NA,NA,5,NA,5,14,0,1,0,0,0
70,,24/05/2017 17:28,24/05/2017 17:36,0,D,2,0,2,HAIFA,0,2,HAIFA,1,1,1,1 Haifa,3,3,3,3,3,3,3,3,3,3,2,7,2,2,2,1,6,2.6,0,0,0,28.628,26.035,3.38871986,3,3,3,3,3,3,3,31.675,3.48661026,9,1,5,5,4,6,15,10,15,3,3,1,0,0,1,0,3,3,3,3,NA,5,1,2,1,1,1,3,1,NA,0,NA,NA,7,NA,7,NA,8,0,1,0,0,0
71,,24/05/2017 17:30,24/05/2017 17:37,1,C,0,1,5,RISHON LEZION,0,5,RISHON LEZION,0,0,0,0 Shfela,6,6,6,6,6,5,6,6,5.5,5.833333333,7,2,6,6,1,6,7,6.4,2,0,2,6.158,21.126,1.968230612,6,6,6,6,6,6,6,10.014,2.399167191,9,1,4,4,4,5,15,15,15,2,3,0,0,0,0,0,3,4,3,4,21,4,4,2,1,1,0,0,NA,NA,NA,NA,0,6,NA,6,NA,6,0,0,0,0,0
72,,24/05/2017 17:27,24/05/2017 17:37,0,F,0,0,3,OTHER,1,3,OTHER,0,0,0,0 Shfela,2,5,2,4,3,5,3.5,3,4,3.5,5,3,5,6,2,5,6,5.4,3,1,2,47.507,50.065,3.881708117,5,5,6,5,5,5.5,5.25,17.214,2.902190529,9,1,4,5,5,6,14,13,12,2,2,1,1,1,3,0,2,5,5,6,29,8,4,1,1,2,0,0,NA,NA,NA,NA,1,5,NA,5,NA,9,0,0,0,0,0
73,,24/05/2017 17:26,24/05/2017 17:37,0,A,2,1,3,PETACH TIKVA,0,3,PETACH TIKVA,0,0,0,0 Shfela,6,6,7,7,7,7,6,7,7,6.666666667,7,1,7,7,1,7,7,7,1,2,0,18.964,25.616,2.993930652,6,6,6,6,6,6,6,35.205,3.589197231,9,1,7,3,3,5,15,15,13,3,2,0,1,1,2,0,2,3,2,4,45,7,4,1,1,1,1,1,1,NA,1,NA,NA,1,NA,7,NA,10,0,0,0,0,0
74,,24/05/2017 17:13,24/05/2017 17:38,1,E,1,0,3,PETACH TIKVA,0,3,PETACH TIKVA,0,0,0,0 Shfela,4,4,4,5,4,4,4,4.5,4,4.166666667,4,2,4,4,2,6,6,4.8,1,2,0,4.595,15.506,1.721873342,4,3,3,3,3.5,3,3.25,6.668,2.037055825,9,1,3,5,5,6,15,12,13,3,2,1,0,1,2,0,2,4,5,2,24,7,4,2,1,1,2,1,NA,1,NA,0,NA,NA,4,NA,5,24,0,0,0,0,0
75,,24/05/2017 17:30,24/05/2017 17:38,0,E,1,0,2,HAIFA,1,2,HAIFA,1,1,1,1 Haifa,1,2,3,2,4,3,1.5,2.5,3.5,2.5,6,6,5,5,1,2,7,5,1,0,1,31.381,31.589,3.477571831,5,3,3,2,4,2.5,3.25,22.471,3.155765617,9,1,3,5,3,6,15,15,15,3,1,0,0,0,0,0,1,3,2,8,60,5,2,1,1,1,3,1,NA,0,NA,0,NA,NA,1,NA,4,8,0,0,0,0,0
76,,24/05/2017 17:31,24/05/2017 17:39,0,C,0,1,3,NATANIA,0,3,NATANIA,0,0,0,0 Shfela,7,7,7,7,7,5,7,7,6,6.666666667,7,1,7,7,3,7,5,6.6,3,0,3,25.712,28.181,3.285112903,7,7,7,6,7,6.5,6.75,22.657,3.163659054,9,1,6,6,5,7,15,14,15,3,2,1,0,0,1,0,2,4,4,3,NA,5,3,2,1,1,0,0,NA,NA,NA,NA,1,6,NA,6,NA,7,0,0,0,0,0
77,,24/05/2017 17:29,24/05/2017 17:40,1,A,2,1,3,RISHON LEZION,0,3,RISHON LEZION,0,0,0,0 Shfela,3,4,3,3,5,5,3.5,3,5,3.833333333,7,2,7,7,2,6,6,6.6,2,0,2,39.138,33.579,3.692323517,5,4,3,2,4.5,2.5,3.5,11.119,2.494774469,9,1,4,5,4,7,15,11,15,3,2,1,0,0,1,0,2,4,3,5,20,6,2,2,1,1,1,1,1,NA,1,NA,NA,7,NA,7,NA,10,0,0,0,0,0
78,,24/05/2017 17:36,24/05/2017 17:41,1,F,0,0,3,PETACH TIKVA,0,3,PETACH TIKVA,0,0,0,0 Shfela,4,4,4,4,4,4,4,4,4,4,4,5,4,4,5,3,3,3.6,1,0,1,3.601,16.07,1.526273671,5,4,4,5,4.5,4.5,4.5,3.452,1.493353433,9,1,4,4,4,6,12,13,13,2,1,0,0,0,0,0,1,4,4,3,35,7,2,2,0,1,0,0,NA,NA,NA,NA,1,5,NA,5,NA,4,0,1,0,0,0
79,,24/05/2017 17:21,24/05/2017 17:42,1,E,1,0,3,PETACH TIKVA,0,3,PETACH TIKVA,0,0,0,0 Shfela,4,4,3,4,4,3,4,3.5,3.5,3.666666667,6,1,6,5,2,7,6,6,1,0,1,23.665,43.451,3.205385235,7,5,4,5,6,4.5,5.25,28.452,3.38276182,9,1,2,5,5,7,10,2,12,3,3,1,0,0,1,0,3,4,4,5,26,4,1,2,1,2,1,2,NA,0,NA,1,NA,NA,2,NA,3,20,0,0,0,0,0
80,,24/05/2017 17:33,24/05/2017 17:42,1,E,1,0,2,QIRYAT YAM,1,3,QRAYOT,1,0,1,1 Haifa,5,4,4,4,4,3,4.5,4,3.5,4,7,1,7,6,1,7,7,6.8,3,0,3,54.659,29.198,4.01924379,5,6,6,6,5.5,6,5.75,47.638,3.884405118,9,1,6,6,3,6,15,13,15,3,2,1,0,0,1,0,2,4,4,5,30,7,2,1,1,1,2,3,NA,1,NA,0,NA,NA,1,NA,4,9,0,0,0,0,0
81,,24/05/2017 17:34,24/05/2017 17:42,0,D,2,0,3,RISHON LEZION,0,4,RISHON LEZION,0,0,0,0 Shfela,4,6,7,6,6,5,5,6.5,5.5,5.666666667,4,6,4,5,2,2,6,4.2,2,0,2,33.235,40.866,3.533248513,6,6,7,7,6,7,6.5,25.327,3.270595029,9,1,5,3,3,5,14,13,14,3,2,1,0,0,1,0,2,5,4,6,45,7,3,2,1,1,1,1,1,NA,1,NA,NA,1,NA,4,NA,8,0,0,0,0,0
82,,24/05/2017 17:32,24/05/2017 17:43,1,C,0,1,3,PETACH TIKVA,0,5,PETACH TIKVA,0,0,0,0 Shfela,3,3,1,1,1,1,3,1,1,1.666666667,1,2,1,2,2,6,6,3.2,1,0,1,9.184,156.227,2.320817861,3,3,1,1,3,1,2,11.114,2.494361809,9,1,2,3,3,5,13,13,12,3,1,0,1,1,2,0,1,1,1,5,29,4,3,2,1,2,0,0,NA,NA,NA,NA,0,1,NA,4,NA,10,0,0,0,0,0
83,,24/05/2017 17:32,24/05/2017 17:44,0,F,0,0,2,HAIFA,0,1,HAIFA,1,0,1,1 Haifa,2,2,2,3,4,4,2,2.5,4,2.833333333,7,1,6,7,1,7,7,6.8,3,0,3,60.031,60.198,4.111381932,5,5,6,6,5,6,5.5,54.891,4.023403365,9,1,7,6,5,7,15,10,10,1,2,1,0,1,2,1,2,4,4,8,47,8,4,2,0,2,0,0,NA,NA,NA,NA,1,4,NA,5,NA,12,0,0,0,0,0
84,,24/05/2017 17:27,24/05/2017 17:44,1,F,0,0,3,PETACH TIKVA,0,3,PETACH TIKVA,0,0,0,0 Shfela,3,4,5,5,4,4,3.5,5,4,4.166666667,4,5,4,6,5,3,3,4,3,0,3,271.211,29.131,5.606577501,5,5,6,4,5,5,5,13.502,2.674286571,9,1,3,5,4,6,15,13,15,3,1,1,0,0,1,0,1,3,3,6,18,4,4,2,1,1,0,0,NA,NA,NA,NA,1,5,NA,4,NA,17,0,0,0,0,0
85,,24/05/2017 17:41,24/05/2017 17:45,0,C,0,1,2,HAIFA,0,2,HAIFA,1,1,1,1 Haifa,3,4,5,5,3,2,3.5,5,2.5,3.666666667,6,4,4,5,3,4,5,4.8,3,0,3,15.154,25.102,2.782167697,4,6,5,5,5,5,5,0,0,9,1,7,6,5,7,15,15,14,1,2,0,1,1,2,1,2,3,4,7,37,8,4,1,0,1,0,0,NA,NA,NA,NA,1,7,NA,6,NA,4,0,0,0,0,0
86,,24/05/2017 17:37,24/05/2017 17:46,1,D,2,0,3,NATANIA,0,3,NATANIA,0,0,0,0 Shfela,3,3,3,3,3,3,3,3,3,3,6,2,6,7,2,6,6,6.2,1,0,1,33.476,23.685,3.54026343,4,4,5,5,4,5,4.5,15.397,2.797098391,9,1,4,5,6,7,15,15,15,3,1,0,0,0,0,0,1,4,3,5,29,7,4,2,1,1,1,1,1,NA,1,NA,NA,5,NA,5,NA,8,0,1,0,0,0
87,,24/05/2017 17:42,24/05/2017 17:46,1,B,1,1,3,OTHER,0,3,OTHER,0,0,0,0 Shfela,5,5,2,2,5,2,5,2,3.5,3.5,3,5,3,4,4,3,4,3.4,2,0,2,4.409,23.782,1.688064233,2,4,3,3,3,3,3,4.615,1.725441588,9,1,2,5,5,6,15,13,15,3,3,1,0,0,1,0,3,1,2,4,42,8,5,1,1,1,2,2,NA,1,NA,1,NA,NA,1,NA,5,4,0,0,0,0,0
88,,24/05/2017 17:37,24/05/2017 17:46,1,D,2,0,3,PETACH TIKVA,0,3,PETACH TIKVA,0,0,0,0 Shfela,3,3,2,3,3,3,3,2.5,3,2.833333333,4,3,4,4,2,5,6,4.6,0,1,0,10.431,41.73,2.436328963,5,6,4,4,5.5,4,4.75,9.727,2.372763928,9,1,5,6,6,7,15,11,13,1,3,1,0,1,2,1,3,3,3,8,40,7,4,1,1,1,1,1,1,NA,1,NA,NA,7,NA,6,NA,9,0,0,0,0,0
89,,24/05/2017 17:31,24/05/2017 17:47,1,A,2,1,2,HAIFA,0,2,HAIFA,1,1,1,1 Haifa,3,6,7,7,7,7,4.5,7,7,6.166666667,6,4,6,6,2,4,6,5.6,0,0,0,39.586,240.297,3.70342318,4,6,6,6,5,6,5.5,15.307,2.791594463,9,1,6,6,5,5,15,13,12,3,3,1,1,1,3,0,3,5,6,4,44,7,2,1,0,1,1,1,1,NA,1,NA,NA,4,NA,6,NA,15,0,0,0,0,0
90,,24/05/2017 17:37,24/05/2017 17:47,1,C,0,1,3,RISHON LEZION,0,3,RISHON LEZION,0,0,0,0 Shfela,5,4,7,7,6,4,4.5,7,5,5.5,6,2,5,7,4,6,4,5.6,3,0,3,30.042,48.931,3.435341126,6,4,7,7,5,7,6,21.728,3.123597645,9,1,7,6,6,7,15,13,12,3,2,1,1,1,3,0,2,1,1,5,24,4,4,2,1,1,0,0,NA,NA,NA,NA,1,7,NA,4,NA,9,0,0,0,0,0
91,,24/05/2017 17:40,24/05/2017 17:47,0,E,1,0,3,PETACH TIKVA,0,3,PETACH TIKVA,0,0,0,0 Shfela,5,4,4,5,5,5,4.5,4.5,5,4.666666667,2,5,2,2,3,3,5,2.8,3,0,3,25.214,30.665,3.266293619,6,6,6,5,6,5.5,5.75,14.197,2.72109804,9,1,5,5,5,6,14,13,14,1,3,1,0,0,1,1,3,4,3,4,29,7,4,1,1,1,2,1,NA,1,NA,0,NA,NA,1,NA,4,6,0,0,0,0,0
92,,24/05/2017 17:34,24/05/2017 17:48,0,B,1,1,2,QIRYAT MOZKIN,1,2,QRAYOT,1,1,1,1 Haifa,4,4,4,4,4,4,4,4,4,4,6,2,3,3,3,6,5,4.6,0,0,0,5.274,42.554,1.83641411,4,4,4,4,4,4,4,124.412,4.831604317,9,1,7,3,3,7,15,14,15,1,3,1,0,0,1,1,3,2,2,6,65,5,4,1,1,1,3,2,NA,0,NA,1,NA,NA,3,NA,3,13,0,1,0,0,0
93,,24/05/2017 17:38,24/05/2017 17:49,0,D,2,0,3,PETACH TIKVA,0,3,PETACH TIKVA,0,0,0,0 Shfela,5,7,7,7,7,7,6,7,7,6.666666667,3,5,3,7,1,3,7,4.6,2,0,2,26.421,92.326,3.311309143,7,7,7,7,7,7,7,21.709,3.122761322,9,1,6,4,4,4,15,2,2,3,1,1,0,1,2,0,1,4,4,4,23,5,1,2,1,1,4,1,0,NA,1,NA,NA,1,NA,6,NA,10,0,0,0,0,0
94,,24/05/2017 17:44,24/05/2017 17:50,1,E,1,0,2,HAIFA,1,2,HAIFA,1,1,1,1 Haifa,4,4,4,4,4,4,4,4,4,4,4,5,3,5,3,3,5,4,3,0,3,19.792,15.584,3.034568297,5,5,5,5,5,5,5,17.714,2.929271907,9,1,5,6,5,4,12,12,13,3,2,0,0,0,0,0,2,5,5,2,32,7,4,2,1,1,4,4,NA,0,NA,0,NA,NA,2,NA,4,5,0,1,0,0,0
95,,24/05/2017 17:38,24/05/2017 17:51,1,E,1,0,3,PETACH TIKVA,0,3,PETACH TIKVA,0,0,0,0 Shfela,1,4,4,3,4,4,2.5,3.5,4,3.333333333,4,6,2,6,6,2,2,3.2,3,1,2,34.533,42.136,3.570461842,4,5,6,3,4.5,4.5,4.5,38.947,3.687553576,9,1,2,3,3,6,15,12,15,3,2,1,0,0,1,0,2,5,4,4,25,7,2,2,1,1,1,1,NA,0,NA,0,NA,NA,1,NA,5,12,0,0,0,0,0
96,,24/05/2017 17:42,24/05/2017 17:51,0,F,0,0,3,RISHON LEZION,0,3,RISHON LEZION,0,0,0,0 Shfela,5,4,4,4,4,3,4.5,4,3.5,4,5,3,5,5,2,5,6,5.2,1,1,0,7.449,20.35,2.134048091,3,3,3,3,3,3,3,14.14,2.717340248,9,1,5,5,4,5,15,14,13,3,3,1,1,1,3,0,3,3,3,4,NA,4,2,1,0,1,0,0,NA,NA,NA,NA,0,4,NA,5,NA,8,0,0,0,0,0
97,,24/05/2017 17:36,24/05/2017 17:51,1,A,2,1,2,HAIFA,1,2,HAIFA,1,1,1,1 Haifa,5,5,6,6,6,5,5,6,5.5,5.5,7,1,6,6,2,7,6,6.4,2,0,2,47.489,52.507,3.881336968,5,5,6,6,5,6,5.5,50.231,3.936344818,9,1,6,3,3,5,15,15,15,3,3,0,0,0,0,0,3,4,3,4,42,8,NA,1,1,1,1,1,1,NA,1,NA,NA,3,NA,5,NA,15,0,0,0,0,0
98,,24/05/2017 17:44,24/05/2017 17:53,1,F,0,0,3,PETACH TIKVA,0,3,PETACH TIKVA,0,0,0,0 Shfela,5,5,6,6,6,6,5,6,6,5.666666667,2,6,2,3,2,2,6,3,1,3,0,6.556,72.135,2.02234195,3,6,5,5,4.5,5,4.75,9.825,2.381858274,9,1,6,6,6,6,15,15,15,3,1,0,0,0,0,0,1,4,4,5,48,8,2,2,1,1,0,0,NA,NA,NA,NA,1,5,NA,4,NA,9,0,0,0,0,0
99,,24/05/2017 17:27,24/05/2017 17:55,0,A,2,1,3,NATANIA,0,3,NATANIA,0,0,0,0 Shfela,1,1,1,1,1,1,1,1,1,1,7,1,7,7,1,7,7,7,3,0,3,27.341,17.022,3.344309519,1,1,1,1,1,1,1,36.087,3.613266504,9,1,3,4,3,7,15,11,15,3,2,1,0,0,1,0,2,1,1,5,25,6,3,2,0,1,1,1,1,NA,1,NA,NA,1,NA,1,NA,28,0,1,0,0,0
100,,24/05/2017 17:47,24/05/2017 17:56,0,B,1,1,4,RISHON LEZION,0,4,RISHON LEZION,0,0,0,0 Shfela,4,4,4,4,4,4,4,4,4,4,5,4,5,5,5,4,3,4.4,2,0,2,3.556,53.576,1.516445046,4,4,4,4,4,4,4,11.932,2.55970486,9,1,5,5,5,4,12,12,12,1,2,0,0,0,0,1,2,3,2,4,26,4,1,2,1,1,2,2,NA,1,NA,1,NA,NA,1,NA,4,8,0,1,0,0,0
